machine_id,time_series_id,timestamp,target_value,temperature_unit,humidity,battery_level,location,status,received_at,metadata,image_desc_generation_output,image_url,observation_type
machine-08,sensor-01,2025-06-12 13:12:54.703441 UTC,25.46,C,63.44,68.78,floor-1,OK,2025-06-12 13:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-02,2025-06-12 03:52:54.703441 UTC,32.73,C,62.22,66.34,floor-1,OK,2025-06-12 03:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-03,2025-06-12 15:12:54.703441 UTC,25.95,C,60.63,86.28,floor-1,OK,2025-06-12 15:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-03,2025-06-12 07:52:54.703441 UTC,23.74,C,46.33,62.2,floor-1,OK,2025-06-12 07:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-09,2025-06-12 10:02:54.703441 UTC,30.91,C,38.15,83.59,floor-1,OK,2025-06-12 10:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-01,2025-06-12 05:02:54.703441 UTC,24.89,C,72.46,60.85,floor-1,OK,2025-06-12 05:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-02,2025-06-12 01:02:54.703441 UTC,27.9,C,36.92,92.61,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-04,2025-06-12 07:42:54.703441 UTC,25.77,C,69.68,96.19,floor-1,OK,2025-06-12 07:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-04,2025-06-12 07:42:54.703441 UTC,29.39,C,42.23,63.89,floor-1,OK,2025-06-12 07:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-01,2025-06-12 02:52:54.703441 UTC,24.62,C,34.34,68.01,floor-1,OK,2025-06-12 02:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-05,2025-06-12 02:22:54.703441 UTC,23.95,C,60.59,91.16,floor-1,OK,2025-06-12 02:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-06,2025-06-12 09:52:54.703441 UTC,25.17,C,49.17,69.96,floor-1,OK,2025-06-12 09:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-01,2025-06-12 13:32:54.703441 UTC,25.18,C,77.57,71.08,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-01,2025-06-12 03:02:54.703441 UTC,24.07,C,44.8,93.67,floor-1,OK,2025-06-12 03:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-02,2025-06-12 09:12:54.703441 UTC,37.64,C,59.58,77.67,floor-1,OK,2025-06-12 09:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-02,2025-06-12 06:52:54.703441 UTC,35.52,C,78.19,80.94,floor-1,OK,2025-06-12 06:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-03,2025-06-12 10:42:54.703441 UTC,35.37,C,38.29,70.72,floor-1,OK,2025-06-12 10:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-08,2025-06-12 00:22:54.703441 UTC,34.96,C,54.09,93.88,floor-1,OK,2025-06-12 00:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-09,2025-06-12 11:32:54.703441 UTC,23.52,C,62.6,71.66,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-04,2025-06-12 00:52:54.703441 UTC,31.95,C,74.07,84.72,floor-1,OK,2025-06-12 00:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-02,2025-06-12 03:02:54.703441 UTC,36.37,C,70.48,87.05,floor-1,OK,2025-06-12 03:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-07,2025-06-12 10:22:54.703441 UTC,37.76,C,49.57,97.49,floor-1,OK,2025-06-12 10:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-04,2025-06-12 11:52:54.703441 UTC,31.36,C,79.49,75.48,floor-1,OK,2025-06-12 11:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-07,2025-06-12 15:32:54.703441 UTC,30.08,C,77.66,70.26,floor-1,OK,2025-06-12 15:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-02,2025-06-12 15:12:54.703441 UTC,32.75,C,33.55,93.81,floor-1,OK,2025-06-12 15:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-05,2025-06-12 12:32:54.703441 UTC,24.32,C,59.82,76.23,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-06,2025-06-12 03:52:54.703441 UTC,28.5,C,79.54,61.15,floor-1,OK,2025-06-12 03:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-02,2025-06-12 15:32:54.703441 UTC,31.48,C,66.41,72.88,floor-1,OK,2025-06-12 15:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-02,2025-06-12 03:22:54.703441 UTC,27.59,C,69.28,85.37,floor-1,OK,2025-06-12 03:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-05,2025-06-12 16:12:54.703441 UTC,23.62,C,69.86,66.77,floor-1,OK,2025-06-12 16:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-05,2025-06-12 07:12:54.703441 UTC,23.6,C,64.9,63.63,floor-1,OK,2025-06-12 07:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-06,2025-06-12 14:22:54.703441 UTC,27.63,C,51.17,97.44,floor-1,OK,2025-06-12 14:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-06,2025-06-12 14:22:54.703441 UTC,36.32,C,52.61,64.58,floor-1,OK,2025-06-12 14:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-06,2025-06-12 04:12:54.703441 UTC,24.25,C,38.66,99.62,floor-1,OK,2025-06-12 04:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-09,2025-06-12 02:02:54.703441 UTC,22.71,C,43.61,72.95,floor-1,OK,2025-06-12 02:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-02,2025-06-12 15:02:54.703441 UTC,33.97,C,48.72,89.46,floor-1,OK,2025-06-12 15:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-07,2025-06-12 13:32:54.703441 UTC,37.45,C,55.43,71.85,floor-1,OK,2025-06-12 13:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-01,2025-06-12 10:22:54.703441 UTC,33.91,C,41.41,60.68,floor-1,OK,2025-06-12 10:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-04,2025-06-12 13:52:54.703441 UTC,22.78,C,53.11,97.43,floor-1,OK,2025-06-12 13:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-07,2025-06-12 16:22:54.703441 UTC,24.45,C,55.02,91.69,floor-1,OK,2025-06-12 16:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-07,2025-06-12 16:22:54.703441 UTC,31.68,C,51.07,72.61,floor-1,OK,2025-06-12 16:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-01,2025-06-12 14:52:54.703441 UTC,34.61,C,68.37,87.47,floor-1,OK,2025-06-12 14:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-08,2025-06-12 01:12:54.703441 UTC,30.4,C,40.83,91.48,floor-1,OK,2025-06-12 01:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-02,2025-06-12 04:42:54.703441 UTC,27.98,C,66.05,89.56,floor-1,OK,2025-06-12 04:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-02,2025-06-12 01:52:54.703441 UTC,23.59,C,35.9,80.5,floor-1,OK,2025-06-12 01:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-02,2025-06-12 01:52:54.703441 UTC,24.79,C,73.06,88.48,floor-1,OK,2025-06-12 01:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-03,2025-06-12 08:12:54.703441 UTC,28.85,C,33.17,68.14,floor-1,OK,2025-06-12 08:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-05,2025-06-12 01:52:54.703441 UTC,22.57,C,50.65,96.66,floor-1,OK,2025-06-12 01:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-08,2025-06-12 07:22:54.703441 UTC,32.78,C,50.88,61.5,floor-1,OK,2025-06-12 07:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-08,2025-06-12 03:02:54.703441 UTC,24.79,C,63.15,98.56,floor-1,OK,2025-06-12 03:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-09,2025-06-12 03:32:54.703441 UTC,31.25,C,64.18,65.52,floor-1,OK,2025-06-12 03:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-03,2025-06-12 04:32:54.703441 UTC,33.05,C,53.79,70.7,floor-1,OK,2025-06-12 04:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-04,2025-06-12 09:02:54.703441 UTC,33.26,C,52.06,86.12,floor-1,OK,2025-06-12 09:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-05,2025-06-12 14:42:54.703441 UTC,25.05,C,65.63,95.62,floor-1,OK,2025-06-12 14:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-05,2025-06-12 05:12:54.703441 UTC,29.03,C,58.06,65.1,floor-1,OK,2025-06-12 05:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-08,2025-06-12 12:42:54.703441 UTC,26.5,C,66.49,94.89,floor-1,OK,2025-06-12 12:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-05,2025-06-12 01:02:54.703441 UTC,30.48,C,47.93,60.19,floor-1,OK,2025-06-12 01:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-09,2025-06-12 13:12:54.703441 UTC,30.22,C,50.15,67.77,floor-1,OK,2025-06-12 13:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-01,2025-06-12 09:22:54.703441 UTC,24.1,C,42.26,80.47,floor-1,OK,2025-06-12 09:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-03,2025-06-12 11:22:54.703441 UTC,34.71,C,45.61,98.5,floor-1,OK,2025-06-12 11:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-07,2025-06-12 06:02:54.703441 UTC,27,C,66.91,90.74,floor-1,OK,2025-06-12 06:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-09,2025-06-12 12:32:54.703441 UTC,26.54,C,63.06,86.13,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-09,2025-06-12 04:52:54.703441 UTC,22.66,C,37.06,75.35,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-05,2025-06-12 15:52:54.703441 UTC,36.28,C,77.28,76.65,floor-1,OK,2025-06-12 15:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-05,2025-06-12 01:42:54.703441 UTC,28.6,C,59.17,71.03,floor-1,OK,2025-06-12 01:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-06,2025-06-12 09:32:54.703441 UTC,26.94,C,41.61,62.69,floor-1,OK,2025-06-12 09:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-04,2025-06-12 03:52:54.703441 UTC,23.25,C,55.62,76.22,floor-1,OK,2025-06-12 03:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-03,2025-06-12 16:42:54.703441 UTC,36.08,C,67.19,67.41,floor-1,OK,2025-06-12 16:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-06,2025-06-12 16:02:54.703441 UTC,34.93,C,41.55,89.16,floor-1,OK,2025-06-12 16:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-06,2025-06-12 04:52:54.703441 UTC,35.7,C,41.26,87.19,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-06,2025-06-12 01:22:54.703441 UTC,31.72,C,39.31,60.54,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-07,2025-06-12 02:32:54.703441 UTC,34.01,C,52.62,99.61,floor-1,OK,2025-06-12 02:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-02,2025-06-12 09:22:54.703441 UTC,29.89,C,34.63,65.47,floor-1,OK,2025-06-12 09:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-02,2025-06-12 04:32:54.703441 UTC,30.89,C,79.72,92.49,floor-1,OK,2025-06-12 04:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-03,2025-06-12 00:22:54.703441 UTC,37.5,C,54.91,73.16,floor-1,OK,2025-06-12 00:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-08,2025-06-12 06:52:54.703441 UTC,25.42,C,57.21,79.11,floor-1,OK,2025-06-12 06:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-08,2025-06-12 06:52:54.703441 UTC,23.16,C,32.37,92.86,floor-1,OK,2025-06-12 06:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-09,2025-06-12 06:12:54.703441 UTC,33.41,C,53.54,97.11,floor-1,OK,2025-06-12 06:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-01,2025-06-12 12:12:54.703441 UTC,26.43,C,77.54,97.31,floor-1,OK,2025-06-12 12:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-04,2025-06-12 07:52:54.703441 UTC,27,C,71.97,65.16,floor-1,OK,2025-06-12 07:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-05,2025-06-12 07:52:54.703441 UTC,24.49,C,42.31,77.53,floor-1,OK,2025-06-12 07:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-03,2025-06-12 00:12:54.703441 UTC,34.7,C,74.83,91.17,floor-1,OK,2025-06-12 00:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-08,2025-06-12 09:32:54.703441 UTC,27.59,C,68.93,78.64,floor-1,OK,2025-06-12 09:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-01,2025-06-12 06:12:54.703441 UTC,28.08,C,55.39,75.05,floor-1,OK,2025-06-12 06:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-02,2025-06-12 01:22:54.703441 UTC,27.43,C,67.51,72.82,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-02,2025-06-12 01:22:54.703441 UTC,22.63,C,55.46,89.8,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-05,2025-06-12 13:52:54.703441 UTC,30.62,C,75.22,84.26,floor-1,OK,2025-06-12 13:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-07,2025-06-12 00:02:54.703441 UTC,32.63,C,77.47,80.3,floor-1,OK,2025-06-12 00:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-05,2025-06-12 13:12:54.703441 UTC,29.93,C,55.04,98.88,floor-1,OK,2025-06-12 13:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-01,2025-06-12 15:32:54.703441 UTC,22.18,C,68.72,71.71,floor-1,OK,2025-06-12 15:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-01,2025-06-12 01:22:54.703441 UTC,22.82,C,62.94,72.75,floor-1,OK,2025-06-12 01:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-07,2025-06-12 09:02:54.703441 UTC,33.15,C,32.98,67.6,floor-1,OK,2025-06-12 09:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-09,2025-06-12 13:42:54.703441 UTC,34.28,C,45.33,96.51,floor-1,OK,2025-06-12 13:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-03,2025-06-12 10:12:54.703441 UTC,22.84,C,38.3,81.98,floor-1,OK,2025-06-12 10:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-05,2025-06-12 05:52:54.703441 UTC,22.08,C,32.82,90.38,floor-1,OK,2025-06-12 05:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-06,2025-06-12 12:32:54.703441 UTC,24.24,C,75.55,89.1,floor-1,OK,2025-06-12 12:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-03,2025-06-12 14:22:54.703441 UTC,36.25,C,57.13,80.88,floor-1,OK,2025-06-12 14:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-03,2025-06-12 14:22:54.703441 UTC,25.77,C,31.01,65.93,floor-1,OK,2025-06-12 14:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-04,2025-06-12 08:52:54.703441 UTC,26.47,C,74.93,87.83,floor-1,OK,2025-06-12 08:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-07,2025-06-12 09:52:54.703441 UTC,22.44,C,47.74,78.87,floor-1,OK,2025-06-12 09:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-09,2025-06-12 10:12:54.703441 UTC,22.33,C,59.41,94.11,floor-1,OK,2025-06-12 10:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-02,2025-06-12 11:52:54.703441 UTC,32.1,C,66.88,71.7,floor-1,OK,2025-06-12 11:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-07,2025-06-12 08:42:54.703441 UTC,25.93,C,76.79,75.52,floor-1,OK,2025-06-12 08:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-06,2025-06-12 15:52:54.703441 UTC,31.28,C,46,93.19,floor-1,OK,2025-06-12 15:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-06,2025-06-12 15:52:54.703441 UTC,22.84,C,63.79,75.1,floor-1,OK,2025-06-12 15:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-08,2025-06-12 10:22:54.703441 UTC,35.8,C,54,73.49,floor-1,OK,2025-06-12 10:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-01,2025-06-12 13:12:54.703441 UTC,29.77,C,45.53,84.8,floor-1,OK,2025-06-12 13:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-07,sensor-03,2025-06-12 15:12:54.703441 UTC,24.75,C,65.16,61.79,floor-1,OK,2025-06-12 15:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-01,sensor-03,2025-06-12 04:52:54.703441 UTC,31.65,C,42.08,92.2,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-08,2025-06-12 00:12:54.703441 UTC,29.88,C,46.51,93.92,floor-1,OK,2025-06-12 00:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-01,2025-06-12 05:02:54.703441 UTC,22.96,C,65.1,66.6,floor-1,OK,2025-06-12 05:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-06,2025-06-12 02:02:54.703441 UTC,27.63,C,55.02,78.7,floor-1,OK,2025-06-12 02:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-08,2025-06-12 04:52:54.703441 UTC,32.37,C,52.41,66.06,floor-1,OK,2025-06-12 04:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-09,sensor-05,2025-06-12 02:22:54.703441 UTC,36.94,C,62.96,92.3,floor-1,OK,2025-06-12 02:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-05,sensor-05,2025-06-12 02:22:54.703441 UTC,25.58,C,78.27,61.09,floor-1,OK,2025-06-12 02:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-07,2025-06-12 11:32:54.703441 UTC,22.7,C,57.09,92.83,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-08,2025-06-12 15:22:54.703441 UTC,34.56,C,46.37,91.14,floor-1,OK,2025-06-12 15:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-02,2025-06-12 05:42:54.703441 UTC,35.06,C,55.75,83.68,floor-1,OK,2025-06-12 05:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-07,2025-06-12 07:52:54.703441 UTC,26.49,C,42.67,87.92,floor-1,OK,2025-06-12 07:52:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-04,sensor-05,2025-06-12 11:12:54.703441 UTC,31.76,C,52.2,90.32,floor-1,OK,2025-06-12 11:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-03,sensor-05,2025-06-12 11:12:54.703441 UTC,33.94,C,32.72,99.76,floor-1,OK,2025-06-12 11:12:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-05,2025-06-12 05:02:54.703441 UTC,27.11,C,46.68,96.65,floor-1,OK,2025-06-12 05:02:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-02,sensor-02,2025-06-12 00:42:54.703441 UTC,30.99,C,71.38,84.38,floor-1,OK,2025-06-12 00:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-08,sensor-06,2025-06-12 07:22:54.703441 UTC,27.56,C,55.6,82.71,floor-1,OK,2025-06-12 07:22:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-10,sensor-07,2025-06-12 11:42:54.703441 UTC,32.99,C,44.14,86.27,floor-1,OK,2025-06-12 11:42:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
machine-06,sensor-09,2025-06-12 11:32:54.703441 UTC,27.07,C,69.14,86.13,floor-1,OK,2025-06-12 11:32:54.703441 UTC,"{""firmware_version"":""v1.2.3"",""sensor_type"":""BME280""}",,,
